kind,trial,index,metric,value
latency,0,64,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.083039
latency,0,65,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.321311
latency,0,66,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.509187
latency,0,67,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.211981
latency,0,68,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.255740
latency,0,69,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.287206
latency,0,70,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.019136
latency,0,71,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.518997
latency,0,72,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.382084
latency,0,73,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.962601
latency,0,74,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.832613
latency,0,75,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.518234
latency,0,76,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.765934
latency,0,77,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.835589
latency,0,78,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.979406
latency,0,79,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.983466
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_median_ms,44.822929
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_p95_ms,46.232902
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_requests_per_second,25.816
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_wall_ms,3098.797
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_mib_per_second,51.633
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_process_cpu_us,314845
latency,1,0,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.754930
latency,1,1,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.734918
latency,1,2,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.468395
latency,1,3,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.586991
latency,1,4,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.031627
latency,1,5,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.012584
latency,1,6,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,48.080441
latency,1,7,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.957671
latency,1,8,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.902994
latency,1,9,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.240596
latency,1,10,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.520227
latency,1,11,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.207619
latency,1,12,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.267896
latency,1,13,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.222002
