kind,trial,index,metric,value
latency,0,55,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.385661
latency,0,56,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.304382
latency,0,57,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.798931
latency,0,58,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.394124
latency,0,59,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.631528
latency,0,60,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.886293
latency,0,61,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.989667
latency,0,62,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.801571
latency,0,63,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.784080
latency,0,64,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.834408
latency,0,65,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.115370
latency,0,66,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.442341
latency,0,67,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.351484
latency,0,68,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.083326
latency,0,69,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.402065
latency,0,70,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.163991
latency,0,71,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.796311
latency,0,72,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.569724
latency,0,73,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.242188
latency,0,74,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.319324
latency,0,75,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.067996
latency,0,76,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.048157
latency,0,77,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.615789
latency,0,78,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.359780
latency,0,79,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.001025
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_median_ms,44.338994
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_p95_ms,47.304382
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_requests_per_second,37.865
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_wall_ms,2112.746
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_mib_per_second,75.731
trial,0,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_process_cpu_us,361516
latency,1,0,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.128217
latency,1,1,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.463902
latency,1,2,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.981470
latency,1,3,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.830324
latency,1,4,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.075740
latency,1,5,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.735606
latency,1,6,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.826232
latency,1,7,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,48.167486
latency,1,8,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.286453
latency,1,9,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.403707
latency,1,10,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.217654
latency,1,11,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.654979
latency,1,12,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.008107
latency,1,13,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.141263
latency,1,14,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.352014
