kind,repeat,count,index,metric,value
sample,2,4,0,concurrent_idle_rss_after_kib,10412.000000
sample,2,4,0,concurrent_idle_session_rss_delta_per_session_kib,0.000000
sample,2,4,16,active_idle_connections,16.000000
sample,2,4,16,active_connection_rss_delta_kib,0.000000
sample,2,4,16,active_connection_rss_delta_per_connection_kib,0.000000
sample,2,4,0,concurrent_teardown_wall_ms,0.398397
sample,2,4,0,post_teardown_rss_delta_from_baseline_kib,4.000000
sample,2,4,0,post_connection_close_rss_delta_kib,0.000000
sample,3,4,0,sequential_create_ms,0.241644
sample,3,4,1,sequential_create_ms,0.224154
sample,3,4,2,sequential_create_ms,0.184983
sample,3,4,3,sequential_create_ms,0.198564
sample,3,4,0,sequential_create_wall_ms,0.885695
sample,3,4,0,sequential_idle_rss_before_kib,10416.000000
sample,3,4,0,sequential_idle_rss_after_kib,10416.000000
sample,3,4,0,sequential_idle_rss_delta_per_session_kib,0.000000
sample,3,4,0,sequential_teardown_wall_ms,0.381506
sample,3,4,2,concurrent_create_ms,0.520039
sample,3,4,3,concurrent_create_ms,0.518518
sample,3,4,0,concurrent_create_ms,0.553209
sample,3,4,1,concurrent_create_ms,0.544909
sample,3,4,0,concurrent_create_wall_ms,0.612820
sample,3,4,0,concurrent_idle_rss_before_kib,10416.000000
sample,3,4,0,concurrent_idle_rss_after_kib,10416.000000
sample,3,4,0,concurrent_idle_session_rss_delta_per_session_kib,0.000000
sample,3,4,16,active_idle_connections,16.000000
sample,3,4,16,active_connection_rss_delta_kib,0.000000
sample,3,4,16,active_connection_rss_delta_per_connection_kib,0.000000
sample,3,4,0,concurrent_teardown_wall_ms,0.657941
sample,3,4,0,post_teardown_rss_delta_from_baseline_kib,4.000000
sample,3,4,0,post_connection_close_rss_delta_kib,0.000000
sample,4,4,0,sequential_create_ms,0.317195
sample,4,4,1,sequential_create_ms,0.228143
sample,4,4,2,sequential_create_ms,0.230524
sample,4,4,3,sequential_create_ms,0.232084
sample,4,4,0,sequential_create_wall_ms,1.045117
sample,4,4,0,sequential_idle_rss_before_kib,10420.000000
sample,4,4,0,sequential_idle_rss_after_kib,10420.000000
sample,4,4,0,sequential_idle_rss_delta_per_session_kib,0.000000
sample,4,4,0,sequential_teardown_wall_ms,0.499368
sample,4,4,3,concurrent_create_ms,0.499388
sample,4,4,0,concurrent_create_ms,0.539678
sample,4,4,1,concurrent_create_ms,0.529368
sample,4,4,2,concurrent_create_ms,0.524868
sample,4,4,0,concurrent_create_wall_ms,0.597210
sample,4,4,0,concurrent_idle_rss_before_kib,10420.000000
sample,4,4,0,concurrent_idle_rss_after_kib,10420.000000
sample,4,4,0,concurrent_idle_session_rss_delta_per_session_kib,0.000000
sample,4,4,16,active_idle_connections,16.000000
sample,4,4,16,active_connection_rss_delta_kib,0.000000
